VJ,count,relative.frequency
TRAV26-TRAJ35,4,0.0254777070064
TRAV26-TRAJ43,3,0.0191082802548
TRAV26-TRAJ48,4,0.0254777070064
TRAV35-TRAJ35,2,0.0127388535032
TRAV35-TRAJ4,2,0.0127388535032
TRAV35-TRAJ42,4,0.0254777070064
TRAV35-TRAJ48,67,0.426751592357
TRAV36/DV7-TRAJ35,2,0.0127388535032
TRAV36/DV7-TRAJ36,63,0.40127388535
TRAV40-TRAJ48,2,0.0127388535032
TRAV8-TRAJ48,4,0.0254777070064
