VJ,count,relative.frequency
TRAV1-TRAJ6,2,0.05
TRAV30-TRAJ35,2,0.05
TRAV35-TRAJ48,2,0.05
TRAV36/DV7-TRAJ36,30,0.75
TRAV40-TRAJ48,4,0.1
