VJ,count,relative.frequency
IGHV1-IGHJ4,8,0.0941176470588
IGHV1/OR15-IGHJ4,2,0.0235294117647
IGHV2-IGHJ3,5,0.0588235294118
IGHV2-IGHJ4,14,0.164705882353
IGHV3-IGHJ3,12,0.141176470588
IGHV3-IGHJ4,22,0.258823529412
IGHV3-IGHJ6,2,0.0235294117647
IGHV3/OR16-IGHJ4,2,0.0235294117647
IGHV4-IGHJ4,6,0.0705882352941
IGHV4-IGHJ6,2,0.0235294117647
IGHV5-IGHJ3,10,0.117647058824
