VJ,count,relative.frequency
TRAV26-TRAJ48,6,0.063829787234
TRAV35-TRAJ48,62,0.659574468085
TRAV36/DV7-TRAJ36,12,0.127659574468
TRAV38-TRAJ48,2,0.0212765957447
TRAV40-TRAJ48,4,0.0425531914894
TRAV8-TRAJ48,8,0.0851063829787
