VJ,count,relative.frequency
IGLV2-IGLJ5,3,0.130434782609
IGLV3-IGLJ1,8,0.347826086957
IGLV3-IGLJ5,10,0.434782608696
IGLV4-IGLJ5,2,0.0869565217391
