VJ,count,relative.frequency
IGHV1-IGHJ2,14,0.186666666667
IGHV1-IGHJ4,4,0.0533333333333
IGHV1/OR15-IGHJ4,7,0.0933333333333
IGHV2-IGHJ4,6,0.08
IGHV3-IGHJ4,23,0.306666666667
IGHV4-IGHJ4,3,0.04
IGHV7-IGHJ3,2,0.0266666666667
IGHV7-IGHJ4,13,0.173333333333
IGHV7-IGHJ5,3,0.04
