VJ,count,relative.frequency
TRAV23/DV6-TRAJ12,2,0.0625
TRAV26-TRAJ48,2,0.0625
TRAV27-TRAJ35,2,0.0625
TRAV34-TRAJ35,6,0.1875
TRAV36/DV7-TRAJ36,20,0.625
