VJ,count,relative.frequency
TRAV12-TRAJ35,2,0.0224719101124
TRAV26-TRAJ35,3,0.0337078651685
TRAV26-TRAJ48,2,0.0224719101124
TRAV30-TRAJ35,8,0.0898876404494
TRAV35-TRAJ35,10,0.112359550562
TRAV35-TRAJ48,10,0.112359550562
TRAV36/DV7-TRAJ36,39,0.438202247191
TRAV38-TRAJ48,4,0.0449438202247
TRAV40-TRAJ35,4,0.0449438202247
TRAV6-TRAJ35,3,0.0337078651685
TRAV6-TRAJ48,4,0.0449438202247
