VJ,count,relative.frequency
IGKJ2-IGKJ2,17,0.069387755102
IGKJ3-IGKJ3,104,0.424489795918
IGKV2/OR2-IGKJ2,7,0.0285714285714
IGKV2/OR2-IGKJ3,116,0.473469387755
IGKV2/OR2-IGKJ4,1,0.00408163265306
