VJ,count,relative.frequency
TRAV1-TRAJ35,3,0.00507614213198
TRAV1-TRAJ48,11,0.0186125211506
TRAV17-TRAJ48,3,0.00507614213198
TRAV26-TRAJ35,16,0.0270727580372
TRAV26-TRAJ48,502,0.849407783418
TRAV27-TRAJ48,7,0.0118443316413
TRAV34-TRAJ35,2,0.00338409475465
TRAV34-TRAJ48,2,0.00338409475465
TRAV38-TRAJ48,2,0.00338409475465
TRAV40-TRAJ48,7,0.0118443316413
TRAV6-TRAJ48,33,0.0558375634518
TRAV9-TRAJ35,3,0.00507614213198
