VJ,count,relative.frequency
IGHV2-IGHJ4,4,0.137931034483
IGHV3-IGHJ4,4,0.137931034483
IGHV3-IGHJ5,10,0.344827586207
IGHV4-IGHJ4,8,0.275862068966
IGHV7-IGHJ4,3,0.103448275862
