VJ,count,relative.frequency
TRBV10-TRBJ2,2,0.0173913043478
TRBV23/OR9-TRBJ2,4,0.0347826086957
TRBV3-TRBJ2,2,0.0173913043478
TRBV6-TRBV6,104,0.904347826087
TRBV7-TRBV7,3,0.0260869565217
