VJ,count,relative.frequency
IGHV1-IGHJ3,3,0.0731707317073
IGHV1-IGHJ4,3,0.0731707317073
IGHV1-IGHJ5,3,0.0731707317073
IGHV3-IGHJ4,32,0.780487804878
