VJ,count,relative.frequency
TRAV1-TRAJ48,33,0.0193548387097
TRAV17-TRAJ48,6,0.00351906158358
TRAV24-TRAJ35,2,0.00117302052786
TRAV26-TRAJ35,85,0.049853372434
TRAV26-TRAJ48,1419,0.832258064516
TRAV27-TRAJ48,5,0.00293255131965
TRAV30-TRAJ48,46,0.0269794721408
TRAV34-TRAJ35,14,0.00821114369501
TRAV34-TRAJ48,7,0.00410557184751
TRAV4-TRAJ35,2,0.00117302052786
TRAV4-TRAJ48,2,0.00117302052786
TRAV6-TRAJ48,15,0.00879765395894
TRAV9-TRAJ48,69,0.0404692082111
