VJ,count,relative.frequency
TRAV1-TRAJ35,2,0.125
TRAV34-TRAJ48,2,0.125
TRAV36/DV7-TRAJ35,2,0.125
TRAV38-TRAJ35,2,0.125
TRAV40-TRAJ35,4,0.25
TRAV40-TRAJ48,2,0.125
TRAV9-TRAJ48,2,0.125
