VJ,count,relative.frequency
TRAV1-TRAJ48,2,0.0769230769231
TRAV13-TRAJ35,2,0.0769230769231
TRAV17-TRAJ35,2,0.0769230769231
TRAV20-TRAJ48,2,0.0769230769231
TRAV26-TRAJ48,2,0.0769230769231
TRAV30-TRAJ48,3,0.115384615385
TRAV34-TRAJ35,2,0.0769230769231
TRAV35-TRAJ35,2,0.0769230769231
TRAV36/DV7-TRAJ48,2,0.0769230769231
TRAV40-TRAJ48,2,0.0769230769231
TRAV41-TRAJ48,2,0.0769230769231
TRAV8-TRAJ35,3,0.115384615385
