VJ,count,relative.frequency
TRAV23/DV6-TRAJ12,3,0.0789473684211
TRAV26-TRAJ43,2,0.0526315789474
TRAV34-TRAJ35,5,0.131578947368
TRAV36/DV7-TRAJ36,28,0.736842105263
