VJ,count,relative.frequency
TRAV26-TRAJ48,33,0.559322033898
TRAV27-TRAJ48,2,0.0338983050847
TRAV30-TRAJ35,4,0.0677966101695
TRAV34-TRAJ35,13,0.220338983051
TRAV40-TRAJ48,7,0.118644067797
