VJ,count,relative.frequency
TRAV1-TRAJ6,6,0.0606060606061
TRAV10-TRAJ35,2,0.020202020202
TRAV12-TRAJ48,2,0.020202020202
TRAV26-TRAJ35,3,0.030303030303
TRAV26-TRAJ43,2,0.020202020202
TRAV27-TRAJ48,2,0.020202020202
TRAV35-TRAJ48,3,0.030303030303
TRAV36/DV7-TRAJ36,79,0.79797979798
