VJ,count,relative.frequency
IGKJ3-IGKJ3,53,0.768115942029
IGKV1-IGKJ3,6,0.0869565217391
IGKV3-IGKJ3,2,0.0289855072464
IGKV3-IGKJ4,8,0.115942028986
