VJ,count,relative.frequency
TRAV20-TRAJ35,2,0.133333333333
TRAV26-TRAJ48,6,0.4
TRAV30-TRAJ35,2,0.133333333333
TRAV36/DV7-TRAJ48,3,0.2
TRAV39-TRAJ35,2,0.133333333333
