VJ,count,relative.frequency
TRAV23/DV6-TRAJ12,3,0.09375
TRAV30-TRAJ53,2,0.0625
TRAV34-TRAJ35,5,0.15625
TRAV36/DV7-TRAJ36,22,0.6875
