VJ,count,relative.frequency
TRAV19-TRAJ15,2,0.0235294117647
TRAV26-TRAJ43,2,0.0235294117647
TRAV26-TRAJ48,5,0.0588235294118
TRAV30-TRAJ53,3,0.0352941176471
TRAV35-TRAJ4,2,0.0235294117647
TRAV36/DV7-TRAJ36,66,0.776470588235
TRAV40-TRAJ48,3,0.0352941176471
TRAV9-TRAJ59,2,0.0235294117647
