VJ,count,relative.frequency
TRAV14/DV4-TRAJ48,2,0.166666666667
TRAV27-TRAJ35,4,0.333333333333
TRAV30-TRAJ35,2,0.166666666667
TRAV8-TRAJ35,4,0.333333333333
