VJ,count,relative.frequency
TRAV23/DV6-TRAJ12,5,0.0833333333333
TRAV26-TRAJ43,3,0.05
TRAV26-TRAJ48,10,0.166666666667
TRAV34-TRAJ35,2,0.0333333333333
TRAV35-TRAJ48,9,0.15
TRAV36/DV7-TRAJ36,31,0.516666666667
