VJ,count,relative.frequency
TRAV1-TRAJ6,4,0.05
TRAV14/DV4-TRAJ48,3,0.0375
TRAV23/DV6-TRAJ12,2,0.025
TRAV23/DV6-TRAJ48,2,0.025
TRAV26-TRAJ48,22,0.275
TRAV30-TRAJ53,4,0.05
TRAV34-TRAJ35,6,0.075
TRAV35-TRAJ4,2,0.025
TRAV35-TRAJ48,9,0.1125
TRAV36/DV7-TRAJ36,22,0.275
TRAV38-TRAJ35,4,0.05
