VJ,count,relative.frequency
TRAV1-TRAJ35,2,0.020202020202
TRAV10-TRAJ48,9,0.0909090909091
TRAV23/DV6-TRAJ35,2,0.020202020202
TRAV26-TRAJ35,40,0.40404040404
TRAV26-TRAJ48,40,0.40404040404
TRAV30-TRAJ35,2,0.020202020202
TRAV34-TRAJ35,2,0.020202020202
TRAV4-TRAJ35,2,0.020202020202
