VJ,count,relative.frequency
TRAV16-TRAJ35,3,0.0265486725664
TRAV26-TRAJ35,20,0.176991150442
TRAV26-TRAJ48,77,0.681415929204
TRAV34-TRAJ35,4,0.0353982300885
TRAV35-TRAJ35,2,0.0176991150442
TRAV38-TRAJ48,2,0.0176991150442
TRAV6-TRAJ48,2,0.0176991150442
TRAV8-TRAJ35,3,0.0265486725664
