VJ,count,relative.frequency
IGHV1-IGHJ4,7,0.269230769231
IGHV1/OR15-IGHJ4,13,0.5
IGHV3-IGHJ4,4,0.153846153846
IGHV5-IGHJ3,2,0.0769230769231
